Time, Longitude, Latitude,Engine RPM(rpm),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (OBD)(km/h),Throttle Position(Manifold)(%),SOC
5.8,-,-,1183,-,-,0.39215687,0,12.94117641,66
5.9,-,-,1183,-,-,0.39215687,0,12.94117641,66
6,-,-,1183,-,-,0.39215687,0,12.94117641,66
6.1,-,-,1183,-,-,0.39215687,0,12.94117641,66
6.2,-,-,1183,-,-,0.39215687,0,12.94117641,66
6.3,-,-,1183,-,-,0.39215687,0,12.94117641,66
6.4,-,-,1183,-,-,0.39215687,0,12.94117641,66
6.5,-,-,1183,-,-,0.39215687,0,12.94117641,66
6.6,-,-,1183,-,-,0.39215687,0,12.94117641,66
6.7,-,-,1142.75,-,-,0.39215687,0,12.94117641,66
6.8,-,-,1142.75,-,-,0.39215687,0,12.94117641,66
6.9,-,-,1142.75,-,-,0.39215687,0,12.94117641,66
7,-,-,1142.75,-,-,0.39215687,0,12.94117641,66
7.1,-,-,1142.75,-,-,0.39215687,0,12.94117641,66
7.2,-,-,1142.75,-,-,0.39215687,0,12.94117641,66
7.3,-,-,1142.75,-,-,0.39215687,0,12.94117641,66
7.4,-,-,1142.75,-,-,0.39215687,0,12.94117641,66
7.5,-,-,1142.75,-,-,0.39215687,0,12.94117641,66
7.6,-,-,1200.5,-,-,0.39215687,0,12.94117641,66
7.7,-,-,1200.5,-,-,0.39215687,0,12.94117641,66
7.8,-,-,1200.5,-,-,0.39215687,0,12.94117641,66
7.9,-,-,1200.5,-,-,0.39215687,0,12.94117641,66
8,-,-,1200.5,-,-,0.39215687,0,12.94117641,66
8.1,-,-,1200.5,-,-,0.39215687,0,12.94117641,66
8.2,-,-,1200.5,-,-,0.39215687,0,12.94117641,66
8.3,-,-,1200.5,-,-,0.39215687,0,12.94117641,66
8.4,-,-,1200.5,-,-,0.39215687,0,12.94117641,66
8.5,-,-,1200.5,-,-,0.39215687,0,12.94117641,66
8.6,-,-,1200.5,-,-,0.39215687,0,12.94117641,66
8.7,-,-,1200.5,-,-,0.39215687,0,12.94117641,66
8.8,-,-,1159,-,-,0.39215687,0,12.94117641,66
8.9,-,-,1159,-,-,0.39215687,0,12.94117641,66
9,-,-,1159,-,-,0.39215687,0,12.94117641,66
9.1,-,-,1159,-,-,0.39215687,0,12.94117641,66
9.2,-,-,1159,-,-,0.39215687,0,12.94117641,66
9.3,-,-,1159,-,-,0.39215687,0,12.94117641,66
9.4,-,-,1159,-,-,0.39215687,0,12.94117641,66
9.5,-,-,1159,-,-,0.39215687,0,12.94117641,66
9.6,-,-,1159,-,-,0.39215687,0,12.94117641,66
9.7,-,-,1159,-,-,0.39215687,0,12.94117641,66
9.8,78.11429,9.960686667,1166.25,-,-,0.39215687,0,12.94117641,66
9.9,78.11429,9.960686667,1166.25,-,-,0.39215687,0,12.94117641,66
10,78.11429,9.960686667,1166.25,-,-,0.39215687,0,12.94117641,66
10.1,78.11429,9.960686667,1166.25,-,-,0.39215687,0,12.94117641,66
10.2,78.11429,9.960686667,1166.25,-,-,0.39215687,0,12.94117641,66
10.3,78.11429,9.960686667,1166.25,-,-,0.39215687,0,12.94117641,66
10.4,78.11429,9.960686667,1166.25,-,-,0.39215687,0,12.94117641,66
10.5,78.11429,9.960686667,1166.25,-,-,0.39215687,0,12.94117641,66
10.6,78.11429,9.960686667,1166.25,-,-,0.39215687,0,12.94117641,66
10.7,78.11429,9.960686667,1132,-,-,0.39215687,0,12.94117641,66
10.8,78.11390167,9.960331667,1132,-,-,0.39215687,0,12.94117641,66
10.9,78.11390167,9.960331667,1132,-,-,0.39215687,0,12.94117641,66
11,78.11390167,9.960331667,1132,-,-,0.39215687,0,12.94117641,66
11.1,78.11390167,9.960331667,1132,-,-,0.39215687,0,12.94117641,66
11.2,78.11390167,9.960331667,1132,-,-,0.39215687,0,12.94117641,66
11.3,78.11390167,9.960331667,1132,-,-,0.39215687,0,12.94117641,66
11.4,78.11390167,9.960331667,1132,-,-,0.39215687,0,12.94117641,66
11.5,78.11390167,9.960331667,1132,-,-,0.39215687,0,12.94117641,66
11.6,78.11390167,9.960331667,1132,-,-,0.39215687,0,12.94117641,66
11.7,78.11390167,9.960331667,1132,-,-,0.39215687,0,12.94117641,66
11.8,78.11383667,9.960278333,1132,9.96027851,78.1138382,0.39215687,0,12.94117641,66
11.9,78.11383667,9.960278333,1132,9.96027851,78.1138382,0.39215687,0,12.94117641,66
12,78.11383667,9.960278333,1168.5,9.96027851,78.1138382,0.39215687,0,12.94117641,66
12.1,78.11383667,9.960278333,1168.5,9.96027851,78.1138382,0.39215687,0,12.94117641,66
12.2,78.11383667,9.960278333,1168.5,9.96027851,78.1138382,0.39215687,0,12.94117641,66
12.3,78.11383667,9.960278333,1168.5,9.96027851,78.1138382,0.39215687,0,12.94117641,66
12.4,78.11383667,9.960278333,1168.5,9.96027851,78.1138382,0.39215687,0,12.94117641,66
12.5,78.11383667,9.960278333,1168.5,9.96027851,78.1138382,0.39215687,0,12.94117641,66
12.6,78.11383667,9.960278333,1168.5,9.96027851,78.1138382,0.39215687,0,12.94117641,66
12.7,78.11383667,9.960278333,1168.5,9.96027851,78.1138382,0.39215687,0,12.94117641,66
12.8,78.11383667,9.960278333,1164,9.96027851,78.1138382,0.39215687,0,12.94117641,66
12.9,78.11383667,9.960278333,1164,9.96027851,78.1138382,0.39215687,0,12.94117641,66
13,78.11382833,9.960271667,1164,9.96027184,78.11383057,0.39215687,0,12.94117641,66
13.1,78.11382833,9.960271667,1164,9.96027184,78.11383057,0.39215687,0,12.94117641,66
13.2,78.11382833,9.960271667,1164,9.96027184,78.11383057,0.39215687,0,12.94117641,66
13.3,78.11382833,9.960271667,1164,9.96027184,78.11383057,0.39215687,0,12.94117641,66
13.5,78.113735,9.960236667,1198.75,9.96023655,78.11373138,0.39215687,0,12.94117641,66
13.6,78.113735,9.960236667,1198.75,9.96023655,78.11373138,0.39215687,0,12.94117641,66
13.7,78.113735,9.960236667,1198.75,9.96023655,78.11373138,0.39215687,0,12.94117641,66
13.8,78.11373333,9.960236667,1198.75,9.96023655,78.11373138,0.39215687,0,12.94117641,66
13.9,78.11373333,9.960236667,1198.75,9.96023655,78.11373138,0.39215687,0,12.94117641,66
14,78.11373333,9.960236667,1198.75,9.96023655,78.11373138,0.39215687,0,12.94117641,66
14.1,78.11373333,9.960236667,1198.75,9.96023655,78.11373138,0.39215687,0,12.94117641,66
14.2,78.11373333,9.960236667,1198.75,9.96023655,78.11373138,0.39215687,0,12.94117641,66
14.3,78.11373333,9.960236667,1198.75,9.96023655,78.11373138,0.39215687,0,12.94117641,66
14.4,78.11373333,9.960236667,1198.75,9.96023655,78.11373138,0.39215687,0,12.94117641,66
14.5,78.11373333,9.960236667,1198.75,9.96023655,78.11373138,0.39215687,0,12.94117641,66
14.6,78.11373333,9.960236667,1198.75,9.96023655,78.11373138,0.39215687,0,12.94117641,66
14.7,78.11373333,9.960236667,1218.75,9.96023655,78.11373138,0.39215687,0,12.94117641,66
14.8,78.11372667,9.960236667,1218.75,9.96023655,78.11372375,0.39215687,0,12.94117641,66
14.9,78.11372667,9.960236667,1218.75,9.96023655,78.11372375,0.39215687,0,12.94117641,66
15,78.11372667,9.960236667,1218.75,9.96023655,78.11372375,0.39215687,0,12.94117641,66
15.1,78.11372667,9.960236667,1218.75,9.96023655,78.11372375,0.39215687,0,12.94117641,66
15.2,78.11372667,9.960236667,1218.75,9.96023655,78.11372375,0.39215687,0,12.94117641,66
15.3,78.11372667,9.960236667,1218.75,9.96023655,78.11372375,0.39215687,0,12.94117641,66
15.4,78.11372667,9.960236667,1218.75,9.96023655,78.11372375,0.39215687,0,12.94117641,66
15.5,78.11372667,9.960236667,1218.75,9.96023655,78.11372375,0.39215687,0,12.94117641,66
15.6,78.11372667,9.960236667,1218.75,9.96023655,78.11372375,0.39215687,0,12.94117641,66
15.7,78.11372667,9.960236667,1162,9.96023655,78.11372375,0.39215687,0,12.94117641,66
15.8,78.11369,9.960233333,1162,9.96023369,78.11369324,0.39215687,0,12.94117641,66
15.9,78.11369,9.960233333,1162,9.96023369,78.11369324,0.39215687,0,12.94117641,66
16,78.11369,9.960233333,1162,9.96023369,78.11369324,0.39215687,0,12.94117641,66
16.1,78.11369,9.960233333,1162,9.96023369,78.11369324,0.39215687,0,12.94117641,66
16.2,78.11369,9.960233333,1162,9.96023369,78.11369324,0.39215687,0,22.74509811,66
16.3,78.11369,9.960233333,1162,9.96023369,78.11369324,0.39215687,0,22.74509811,66
16.4,78.11369,9.960233333,1162,9.96023369,78.11369324,13.72549057,0,22.74509811,66
16.5,78.11369,9.960233333,1162,9.96023369,78.11369324,13.72549057,0,22.74509811,66
16.6,78.11369,9.960233333,1162,9.96023369,78.11369324,13.72549057,0,22.74509811,66
16.7,78.11369,9.960233333,1162,9.96023369,78.11369324,13.72549057,0,22.74509811,66
16.8,78.11365833,9.960236667,2505.75,9.96023655,78.11365509,13.72549057,0,22.74509811,66
16.9,78.11365833,9.960236667,2505.75,9.96023655,78.11365509,13.72549057,0,22.74509811,66
17,78.11365833,9.960236667,2505.75,9.96023655,78.11365509,13.72549057,0,22.74509811,66
17.1,78.11365833,9.960236667,2505.75,9.96023655,78.11365509,13.72549057,0,22.74509811,66
17.2,78.11365833,9.960236667,2505.75,9.96023655,78.11365509,13.72549057,0,22.74509811,66
17.3,78.11365833,9.960236667,2505.75,9.96023655,78.11365509,13.72549057,0,27.05882263,66
17.4,78.11365833,9.960236667,2505.75,9.96023655,78.11365509,13.72549057,0,27.05882263,66
17.5,78.11365833,9.960236667,2505.75,9.96023655,78.11365509,9.4117651,0,27.05882263,66
17.6,78.11365833,9.960236667,2505.75,9.96023655,78.11365509,9.4117651,0,27.05882263,66
17.7,78.11365833,9.960236667,2317.75,9.96023655,78.11365509,9.4117651,0,27.05882263,66
17.8,78.11363333,9.960228333,2317.75,9.96022797,78.1136322,9.4117651,0,27.05882263,66
17.9,78.11363333,9.960228333,2317.75,9.96022797,78.1136322,9.4117651,7,27.05882263,66
18,78.11363333,9.960228333,2317.75,9.96022797,78.1136322,9.4117651,7,27.05882263,66
18.1,78.11363333,9.960228333,2317.75,9.96022797,78.1136322,9.4117651,7,27.05882263,66
18.2,78.11363333,9.960228333,2317.75,9.96022797,78.1136322,9.4117651,7,14.90196037,66
18.3,78.11363333,9.960228333,2317.75,9.96022797,78.1136322,9.4117651,7,14.90196037,66
18.4,78.11363333,9.960228333,2317.75,9.96022797,78.1136322,0.39215687,7,14.90196037,66
18.5,78.11363333,9.960228333,2317.75,9.96022797,78.1136322,0.39215687,7,14.90196037,66
18.6,78.11363333,9.960228333,1964,9.96022797,78.1136322,0.39215687,7,14.90196037,66
18.7,78.11363333,9.960228333,1964,9.96022797,78.1136322,0.39215687,7,14.90196037,66
18.8,78.113625,9.960225,1964,9.96022511,78.11362457,0.39215687,15,14.90196037,66
18.9,78.113625,9.960225,1964,9.96022511,78.11362457,0.39215687,15,14.90196037,66
19,78.113625,9.960225,1964,9.96022511,78.11362457,0.39215687,15,12.94117641,66
19.1,78.113625,9.960225,1964,9.96022511,78.11362457,0.39215687,15,12.94117641,66
19.2,78.113625,9.960225,1964,9.96022511,78.11362457,0.39215687,15,12.94117641,66
19.3,78.113625,9.960225,1964,9.96022511,78.11362457,0.39215687,15,12.94117641,66
19.4,78.113625,9.960225,1964,9.96022511,78.11362457,0.39215687,15,12.94117641,66
19.5,78.113625,9.960225,1210.5,9.96022511,78.11362457,0.39215687,15,12.94117641,66
19.6,78.113625,9.960225,1210.5,9.96022511,78.11362457,0.39215687,15,12.94117641,66
19.7,78.113625,9.960225,1210.5,9.96022511,78.11362457,0.39215687,14,12.94117641,66
19.8,78.11360833,9.960198333,1210.5,9.9601984,78.11360931,0.39215687,14,12.94117641,66
19.9,78.11360833,9.960198333,1210.5,9.9601984,78.11360931,0.39215687,14,15.29411793,66
20,78.11360833,9.960198333,1210.5,9.9601984,78.11360931,0.39215687,14,15.29411793,66
20.1,78.11360833,9.960198333,1210.5,9.9601984,78.11360931,5.09803915,14,15.29411793,66
20.2,78.11360833,9.960198333,1210.5,9.9601984,78.11360931,5.09803915,14,15.29411793,66
20.3,78.11360833,9.960198333,1210.5,9.9601984,78.11360931,5.09803915,14,15.29411793,66
20.4,78.11360833,9.960198333,1892.25,9.9601984,78.11360931,5.09803915,14,15.29411793,66
20.5,78.11360833,9.960198333,1892.25,9.9601984,78.11360931,5.09803915,14,15.29411793,66
20.6,78.11360833,9.960198333,1892.25,9.9601984,78.11360931,5.09803915,13,15.29411793,66
20.7,78.11360833,9.960198333,1892.25,9.9601984,78.11360931,5.09803915,13,15.29411793,66
20.8,78.113595,9.960171667,1892.25,9.9601717,78.11359406,5.09803915,13,23.92156792,66
20.9,78.113595,9.960171667,1892.25,9.9601717,78.11359406,5.09803915,13,23.92156792,66
21,78.113595,9.960171667,1892.25,9.9601717,78.11359406,11.37254906,13,23.92156792,66
21.1,78.113595,9.960171667,1892.25,9.9601717,78.11359406,11.37254906,13,23.92156792,66
21.2,78.113595,9.960171667,1978.5,9.9601717,78.11359406,11.37254906,13,23.92156792,66
21.3,78.113595,9.960171667,1978.5,9.9601717,78.11359406,11.37254906,13,23.92156792,66
21.4,78.113595,9.960171667,1978.5,9.9601717,78.11359406,11.37254906,13,23.92156792,66
21.5,78.113595,9.960171667,1978.5,9.9601717,78.11359406,11.37254906,18,23.92156792,66
21.6,78.113595,9.960171667,1978.5,9.9601717,78.11359406,11.37254906,18,23.92156792,66
21.7,78.113595,9.960171667,1978.5,9.9601717,78.11359406,11.37254906,18,18.03921509,66
21.8,78.11357333,9.960141667,1978.5,9.96014214,78.11357117,11.37254906,18,18.03921509,66
21.9,78.11357333,9.960141667,1978.5,9.96014214,78.11357117,0.39215687,18,18.03921509,66
22,78.11357333,9.960141667,1978.5,9.96014214,78.11357117,0.39215687,18,18.03921509,66
22.1,78.11357333,9.960141667,1967.75,9.96014214,78.11357117,0.39215687,18,18.03921509,66
22.2,78.11357333,9.960141667,1967.75,9.96014214,78.11357117,0.39215687,18,18.03921509,66
22.3,78.11357333,9.960141667,1967.75,9.96014214,78.11357117,0.39215687,21,18.03921509,66
22.4,78.11357333,9.960141667,1967.75,9.96014214,78.11357117,0.39215687,21,18.03921509,66
22.5,78.11357333,9.960141667,1967.75,9.96014214,78.11357117,0.39215687,21,18.03921509,66
22.6,78.11357333,9.960141667,1967.75,9.96014214,78.11357117,0.39215687,21,12.94117641,66
22.7,78.11357333,9.960141667,1967.75,9.96014214,78.11357117,0.39215687,21,12.94117641,66
22.8,78.11354667,9.9601,1967.75,9.96010017,78.11354828,0.39215687,21,12.94117641,66
22.9,78.11354667,9.9601,1201.5,9.96010017,78.11354828,0.39215687,21,12.94117641,66
23,78.11354667,9.9601,1201.5,9.96010017,78.11354828,0.39215687,21,12.94117641,66
23.1,78.11354667,9.9601,1201.5,9.96010017,78.11354828,0.39215687,21,12.94117641,66
23.2,78.11354667,9.9601,1201.5,9.96010017,78.11354828,0.39215687,21,12.94117641,66
23.3,78.11354667,9.9601,1201.5,9.96010017,78.11354828,0.39215687,21,12.94117641,66
23.4,78.11354667,9.9601,1201.5,9.96010017,78.11354828,0.39215687,21,12.94117641,66
23.5,78.11354667,9.9601,1204,9.96010017,78.11354828,0.39215687,21,12.94117641,66
23.6,78.11354667,9.9601,1204,9.96010017,78.11354828,0.39215687,21,12.94117641,66
23.7,78.11354667,9.9601,1204,9.96010017,78.11354828,0.39215687,20,12.94117641,66
23.8,78.11352,9.960061667,1204,9.96006203,78.11351776,0.39215687,20,12.94117641,66
23.9,78.11352,9.960061667,1204,9.96006203,78.11351776,0.39215687,20,12.94117641,66
24,78.11352,9.960061667,1204,9.96006203,78.11351776,0.39215687,20,12.94117641,66
24.1,78.11352,9.960061667,1204,9.96006203,78.11351776,0.39215687,20,12.94117641,66
24.2,78.11352,9.960061667,1193,9.96006203,78.11351776,0.39215687,20,12.94117641,66
24.3,78.11352,9.960061667,1193,9.96006203,78.11351776,0.39215687,18,12.94117641,66
24.4,78.11352,9.960061667,1193,9.96006203,78.11351776,0.39215687,18,12.94117641,66
24.5,78.11352,9.960061667,1193,9.96006203,78.11351776,0.39215687,18,12.94117641,66
24.6,78.11352,9.960061667,1193,9.96006203,78.11351776,0.39215687,18,12.94117641,66
24.7,78.11352,9.960061667,1193,9.96006203,78.11351776,0.39215687,18,12.94117641,66
24.8,78.11348667,9.960026667,1199.5,9.96002674,78.11348724,0.39215687,18,12.94117641,66
24.9,78.11348667,9.960026667,1199.5,9.96002674,78.11348724,0.39215687,18,12.94117641,66
25,78.11348667,9.960026667,1199.5,9.96002674,78.11348724,0.39215687,17,12.94117641,66
25.1,78.11348667,9.960026667,1199.5,9.96002674,78.11348724,0.39215687,17,12.94117641,66
25.2,78.11348667,9.960026667,1199.5,9.96002674,78.11348724,0.39215687,17,12.94117641,66
25.3,78.11348667,9.960026667,1199.5,9.96002674,78.11348724,0.39215687,17,12.94117641,66
25.4,78.11348667,9.960026667,1199.5,9.96002674,78.11348724,0.39215687,17,12.94117641,66
25.5,78.11348667,9.960026667,1203,9.96002674,78.11348724,0.39215687,17,12.94117641,66
25.6,78.11348667,9.960026667,1203,9.96002674,78.11348724,0.39215687,17,12.94117641,66
25.7,78.11348667,9.960026667,1203,9.96002674,78.11348724,0.39215687,15,12.94117641,66
25.8,78.113435,9.960008333,1203,9.96000862,78.11343384,0.39215687,15,12.94117641,66
25.9,78.113435,9.960008333,1203,9.96000862,78.11343384,0.39215687,15,12.94117641,66
26,78.113435,9.960008333,1203,9.96000862,78.11343384,0.78431374,15,12.94117641,66
26.1,78.113435,9.960008333,1203,9.96000862,78.11343384,0.78431374,15,12.94117641,66
26.2,78.113435,9.960008333,1275.75,9.96000862,78.11343384,0.78431374,15,12.94117641,66
26.3,78.113435,9.960008333,1275.75,9.96000862,78.11343384,0.78431374,14,12.94117641,66
26.4,78.113435,9.960008333,1275.75,9.96000862,78.11343384,0.78431374,14,12.94117641,66
26.5,78.113435,9.960008333,1275.75,9.96000862,78.11343384,0.78431374,14,12.94117641,66
26.6,78.113435,9.960008333,1275.75,9.96000862,78.11343384,0.78431374,14,16.07843208,66
26.7,78.113435,9.960008333,1275.75,9.96000862,78.11343384,0.78431374,14,16.07843208,66
26.8,78.11339167,9.959991667,1275.75,9.95999146,78.11338806,0.78431374,14,16.07843208,66
26.9,78.11339167,9.959991667,1275.75,9.95999146,78.11338806,4.31372547,14,16.07843208,66
27,78.11339167,9.959991667,1275.75,9.95999146,78.11338806,4.31372547,14,16.07843208,66
27.1,78.11339167,9.959991667,1275.75,9.95999146,78.11338806,4.31372547,14,16.07843208,66
27.2,78.11339167,9.959991667,1775.25,9.95999146,78.11338806,4.31372547,14,16.07843208,66
27.3,78.11339167,9.959991667,1775.25,9.95999146,78.11338806,4.31372547,14,16.07843208,66
27.4,78.11339167,9.959991667,1775.25,9.95999146,78.11338806,4.31372547,14,16.07843208,66
27.5,78.11339167,9.959991667,1775.25,9.95999146,78.11338806,4.31372547,14,13.72549057,66
27.6,78.11339167,9.959991667,1775.25,9.95999146,78.11338806,4.31372547,14,13.72549057,66
27.7,78.11339167,9.959991667,1775.25,9.95999146,78.11338806,1.17647064,14,13.72549057,66
27.8,78.11337167,9.95997,1775.25,9.95997047,78.1133728,1.17647064,14,13.72549057,66
27.9,78.11337167,9.95997,1652.25,9.95997047,78.1133728,1.17647064,14,13.72549057,66
28,78.11337167,9.95997,1652.25,9.95997047,78.1133728,1.17647064,15,13.72549057,66
28.1,78.11337167,9.95997,1652.25,9.95997047,78.1133728,1.17647064,15,13.72549057,66
28.2,78.11337167,9.95997,1652.25,9.95997047,78.1133728,1.17647064,15,12.94117641,66
28.3,78.11337167,9.95997,1652.25,9.95997047,78.1133728,1.17647064,15,12.94117641,66
28.4,78.11337167,9.95997,1652.25,9.95997047,78.1133728,1.17647064,15,12.94117641,66
28.5,78.11337167,9.95997,1652.25,9.95997047,78.1133728,0.39215687,15,12.94117641,66
28.6,78.11337167,9.95997,1281.75,9.95997047,78.1133728,0.39215687,15,12.94117641,66
28.7,78.11337167,9.95997,1281.75,9.95997047,78.1133728,0.39215687,15,12.94117641,66
28.8,78.11334,9.959941667,1281.75,9.95994186,78.11334229,0.39215687,15,12.94117641,66
28.9,78.11334,9.959941667,1281.75,9.95994186,78.11334229,0.39215687,15,16.86274529,66
29,78.11334,9.959941667,1281.75,9.95994186,78.11334229,0.39215687,15,16.86274529,66
29.1,78.11334,9.959941667,1281.75,9.95994186,78.11334229,0.39215687,15,16.86274529,66
29.2,78.11334,9.959941667,1281.75,9.95994186,78.11334229,6.27450991,15,16.86274529,66
29.3,78.11334,9.959941667,1281.75,9.95994186,78.11334229,6.27450991,15,16.86274529,66
29.4,78.11334,9.959941667,1813,9.95994186,78.11334229,6.27450991,15,16.86274529,66
29.5,78.11334,9.959941667,1813,9.95994186,78.11334229,6.27450991,15,16.86274529,66
29.6,78.11334,9.959941667,1813,9.95994186,78.11334229,6.27450991,15,16.86274529,66
29.7,78.11334,9.959941667,1813,9.95994186,78.11334229,6.27450991,15,27.05882263,66
29.8,78.11329833,9.959926667,1813,9.95992661,78.11329651,6.27450991,15,27.05882263,66
29.9,78.11329833,9.959926667,1813,9.95992661,78.11329651,15.29411793,15,27.05882263,66
30,78.11329833,9.959926667,2249.5,9.95992661,78.11329651,15.29411793,15,27.05882263,66
30.1,78.11329833,9.959926667,2249.5,9.95992661,78.11329651,15.29411793,15,27.05882263,66
30.2,78.11329833,9.959926667,2249.5,9.95992661,78.11329651,15.29411793,19,27.05882263,66
30.3,78.11329833,9.959926667,2249.5,9.95992661,78.11329651,15.29411793,19,27.05882263,66
30.4,78.11329833,9.959926667,2249.5,9.95992661,78.11329651,15.29411793,19,27.84313774,66
30.5,78.11329833,9.959926667,2249.5,9.95992661,78.11329651,15.29411793,19,27.84313774,66
30.6,78.11329833,9.959926667,2249.5,9.95992661,78.11329651,15.29411793,19,27.84313774,66
30.7,78.11329833,9.959926667,2427.5,9.95992661,78.11329651,15.29411793,19,27.84313774,66
30.8,78.11325333,9.959925,2427.5,9.9599247,78.11325073,15.29411793,19,27.84313774,66
30.9,78.11325333,9.959925,2427.5,9.9599247,78.11325073,15.29411793,23,27.84313774,66
31,78.11325333,9.959925,2427.5,9.9599247,78.11325073,15.29411793,23,27.84313774,66
31.1,78.11325333,9.959925,2427.5,9.9599247,78.11325073,15.29411793,23,29.01960754,66
31.2,78.11325333,9.959925,2427.5,9.9599247,78.11325073,16.86274529,23,29.01960754,66
31.3,78.11325333,9.959925,2427.5,9.9599247,78.11325073,16.86274529,23,29.01960754,66
31.4,78.11325333,9.959925,2779.25,9.9599247,78.11325073,16.86274529,23,29.01960754,66
31.5,78.11325333,9.959925,2779.25,9.9599247,78.11325073,16.86274529,23,29.01960754,66
31.6,78.11325333,9.959925,2779.25,9.9599247,78.11325073,16.86274529,27,29.01960754,66
31.7,78.11325333,9.959925,2779.25,9.9599247,78.11325073,16.86274529,27,29.41176414,66
31.8,78.11318833,9.959946667,2779.25,9.95994663,78.1131897,16.86274529,27,29.41176414,66
31.9,78.11318833,9.959946667,2779.25,9.95994663,78.1131897,14.50980377,27,29.41176414,66
32,78.11318833,9.959946667,2779.25,9.95994663,78.1131897,14.50980377,27,29.41176414,66
32.1,78.11318833,9.959946667,2779.25,9.95994663,78.1131897,14.50980377,27,29.41176414,66
32.2,78.11318833,9.959946667,2779.25,9.95994663,78.1131897,14.50980377,27,29.41176414,66
32.3,78.11318833,9.959946667,3095,9.95994663,78.1131897,14.50980377,27,29.41176414,66
32.4,78.11318833,9.959946667,3095,9.95994663,78.1131897,14.50980377,27,29.41176414,66
32.5,78.11318833,9.959946667,3095,9.95994663,78.1131897,14.50980377,31,29.41176414,66
