Time, Longitude, Latitude,Engine RPM(rpm),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (OBD)(km/h),Throttle Position(Manifold)(%),SOC
8.5,78.094775,9.931165,0,9.93116474,78.09477234,41.5686264,0,75.68627167,66
8.6,78.094775,9.931165,0,9.93116474,78.09477234,41.5686264,0,75.68627167,66
8.7,78.094775,9.931165,0,9.93116474,78.09477234,41.5686264,0,12.94117641,66
8.8,78.094775,9.931165,0,9.93116474,78.09477234,41.5686264,0,12.94117641,66
8.9,78.09482167,9.931138333,0,9.93113804,78.09481812,34.11764526,0,12.94117641,66
9,78.09482167,9.931138333,0,9.93113804,78.09481812,34.11764526,0,12.94117641,66
9.1,78.09482167,9.931138333,0,9.93113804,78.09481812,34.11764526,0,12.94117641,66
9.2,78.09482167,9.931138333,0,9.93113804,78.09481812,34.11764526,0,12.94117641,66
9.3,78.09482167,9.931138333,0,9.93113804,78.09481812,34.11764526,0,12.94117641,66
9.4,78.09482167,9.931138333,0,9.93113804,78.09481812,34.11764526,0,12.94117641,66
9.5,78.09482167,9.931138333,0,9.93113804,78.09481812,34.11764526,0,12.94117641,66
9.6,78.09482167,9.931138333,0,9.93113804,78.09481812,34.11764526,0,12.94117641,66
9.7,78.09482167,9.931138333,0,9.93113804,78.09481812,34.11764526,0,12.94117641,66
9.8,78.09482167,9.931138333,0,9.93113804,78.09481812,34.11764526,0,76.07843018,66
9.9,78.094855,9.931113333,0,9.93111324,78.09485626,34.11764526,0,76.07843018,66
10,78.094855,9.931113333,0,9.93111324,78.09485626,34.11764526,0,76.07843018,66
10.1,78.094855,9.931113333,0,9.93111324,78.09485626,34.11764526,0,76.07843018,66
10.2,78.094855,9.931113333,0,9.93111324,78.09485626,34.11764526,0,76.07843018,66
10.3,78.094855,9.931113333,0,9.93111324,78.09485626,34.11764526,0,76.07843018,66
10.4,78.094855,9.931113333,0,9.93111324,78.09485626,63.92156982,0,76.07843018,66
10.5,78.094855,9.931113333,0,9.93111324,78.09485626,63.92156982,0,76.07843018,66
10.6,78.094855,9.931113333,0,9.93111324,78.09485626,63.92156982,0,76.07843018,66
10.7,78.094855,9.931113333,0,9.93111324,78.09485626,63.92156982,0,76.07843018,66
10.8,78.094855,9.931113333,0,9.93111324,78.09485626,63.92156982,0,76.07843018,66
10.9,78.09488167,9.931093333,0,9.93109322,78.09487915,63.92156982,0,76.07843018,66
11,78.09488167,9.931093333,0,9.93109322,78.09487915,63.92156982,0,76.07843018,66
11.1,78.09488167,9.931093333,0,9.93109322,78.09487915,63.92156982,0,76.07843018,66
11.2,78.09488167,9.931093333,0,9.93109322,78.09487915,63.92156982,0,76.07843018,66
11.3,78.09488167,9.931093333,0,9.93109322,78.09487915,63.92156982,0,76.07843018,66
11.4,78.09488167,9.931093333,0,9.93109322,78.09487915,63.92156982,0,76.07843018,66
11.5,78.09488167,9.931093333,0,9.93109322,78.09487915,63.92156982,0,76.07843018,66
11.6,78.09488167,9.931093333,0,9.93109322,78.09487915,63.92156982,0,76.07843018,66
11.7,78.09488167,9.931093333,0,9.93109322,78.09487915,63.92156982,0,76.07843018,66
11.8,78.09488167,9.931093333,0,9.93109322,78.09487915,63.92156982,0,76.07843018,66
11.9,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
12,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
12.1,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
12.2,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
12.3,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
12.4,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
12.5,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
12.6,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
12.7,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
12.8,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
12.9,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
13,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
13.1,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
13.2,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
13.3,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
13.4,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
13.5,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
13.6,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
13.7,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
13.8,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
13.9,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
14,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
14.1,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
14.2,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
14.3,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
14.4,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
14.5,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
14.6,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
14.7,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
14.8,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
14.9,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
15,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
15.1,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
15.2,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
15.3,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
15.4,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
15.5,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
15.6,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
15.7,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
15.8,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
15.9,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
16,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
16.1,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
16.2,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
16.3,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
16.4,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
16.5,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
16.6,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
16.7,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
16.8,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
16.9,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
17,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
17.1,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
17.2,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
17.3,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
17.4,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
17.5,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
17.6,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
17.7,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
17.8,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
17.9,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
18,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
18.1,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
18.2,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
18.3,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
18.4,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
18.5,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
18.6,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
18.7,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
18.8,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
18.9,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,76.07843018,66
19,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,33.33333206,66
19.1,78.09494167,9.931046667,0,9.93104649,78.09494019,63.92156982,0,33.33333206,66
19.2,78.09494167,9.931046667,0,9.93104649,78.09494019,0.39215687,0,33.33333206,66
19.3,78.09494167,9.931046667,0,9.93104649,78.09494019,0.39215687,0,33.33333206,66
19.4,78.09494167,9.931046667,0,9.93104649,78.09494019,0.39215687,0,33.33333206,66
19.5,78.09494167,9.931046667,0,9.93104649,78.09494019,0.39215687,0,33.33333206,66
19.6,78.09494167,9.931046667,0,9.93104649,78.09494019,0.39215687,0,33.33333206,66
19.7,78.09494167,9.931046667,0,9.93104649,78.09494019,0.39215687,0,33.33333206,66
19.8,78.09494167,9.931046667,0,9.93104649,78.09494019,0.39215687,0,33.33333206,66
19.9,78.09494167,9.931046667,0,9.93104649,78.09494019,0.39215687,0,33.33333206,66
20,78.09493167,9.931048333,0,9.93104839,78.09493256,0.39215687,0,33.33333206,66
20.1,78.09493167,9.931048333,0,9.93104839,78.09493256,0.39215687,0,33.33333206,66
20.2,78.09493167,9.931048333,0,9.93104839,78.09493256,0.39215687,0,12.94117641,66
20.3,78.09493167,9.931048333,0,9.93104839,78.09493256,0.39215687,0,12.94117641,66
20.4,78.09493167,9.931048333,0,9.93104839,78.09493256,0.39215687,0,12.94117641,66
20.5,78.09493167,9.931048333,0,9.93104839,78.09493256,0.39215687,0,12.94117641,66
20.6,78.09493167,9.931048333,0,9.93104839,78.09493256,0.39215687,0,12.94117641,66
20.7,78.09493167,9.931048333,0,9.93104839,78.09493256,0.39215687,0,12.94117641,66
20.8,78.09493167,9.931048333,0,9.93104839,78.09493256,0.39215687,0,12.94117641,66
20.9,78.09493167,9.931048333,0,9.93104839,78.09493256,0.39215687,0,12.94117641,66
21,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
21.1,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
21.2,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
21.3,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
21.4,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
21.5,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
21.6,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
21.7,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
21.8,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
21.9,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
22,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
22.1,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
22.2,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
22.3,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
22.4,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
22.5,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
22.6,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
22.7,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
22.8,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
22.9,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
23,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
23.1,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
23.2,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
23.3,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
23.4,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
23.5,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
23.6,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
23.7,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
23.8,78.09492667,9.931045,0,9.93104458,78.09492493,0.39215687,0,12.94117641,66
23.9,78.09491,9.931045,1155,9.93104458,78.09490967,0.39215687,0,12.94117641,66
24,78.09491,9.931045,1155,9.93104458,78.09490967,0.39215687,0,12.94117641,66
24.1,78.09491,9.931045,1155,9.93104458,78.09490967,0.39215687,0,12.94117641,66
24.2,78.09491,9.931045,1155,9.93104458,78.09490967,0.39215687,0,12.94117641,66
24.3,78.09491,9.931045,1155,9.93104458,78.09490967,0.39215687,0,12.94117641,66
24.4,78.09491,9.931045,1155,9.93104458,78.09490967,0.39215687,0,12.94117641,66
24.5,78.09491,9.931045,1155,9.93104458,78.09490967,0.39215687,0,12.94117641,66
24.6,78.09491,9.931045,1155,9.93104458,78.09490967,0.39215687,0,12.94117641,66
24.7,78.09491,9.931045,1142,9.93104458,78.09490967,0.39215687,0,12.94117641,66
24.8,78.09491,9.931045,1142,9.93104458,78.09490967,0.39215687,0,12.94117641,66
24.9,78.09490833,9.931045,1142,9.93104458,78.09490967,0.39215687,0,12.94117641,66
25,78.09490833,9.931045,1142,9.93104458,78.09490967,0.39215687,0,12.94117641,66
25.1,78.09490833,9.931045,1142,9.93104458,78.09490967,0.39215687,0,12.94117641,66
25.2,78.09490833,9.931045,1142,9.93104458,78.09490967,0.39215687,0,12.94117641,66
25.3,78.09490833,9.931045,1142,9.93104458,78.09490967,0.39215687,0,12.94117641,66
25.4,78.09490833,9.931045,1142,9.93104458,78.09490967,0.39215687,0,12.94117641,66
25.5,78.09490833,9.931045,1142,9.93104458,78.09490967,0.39215687,0,12.94117641,66
25.6,78.09490833,9.931045,1142,9.93104458,78.09490967,0.39215687,0,12.94117641,66
25.7,78.09490833,9.931045,1120.5,9.93104458,78.09490967,0.39215687,0,12.94117641,66
25.8,78.09490833,9.931045,1120.5,9.93104458,78.09490967,0.39215687,0,12.94117641,66
25.9,78.09490833,9.931045,1120.5,9.93104458,78.09490967,0.39215687,0,12.94117641,66
26,78.09490667,9.93104,1120.5,9.93103981,78.09490967,0.39215687,0,12.94117641,66
26.1,78.09490667,9.93104,1120.5,9.93103981,78.09490967,0.39215687,0,15.68627453,66
26.2,78.09490667,9.93104,1120.5,9.93103981,78.09490967,0.39215687,0,15.68627453,66
26.3,78.09490667,9.93104,1120.5,9.93103981,78.09490967,22.74509811,0,15.68627453,66
26.4,78.09490667,9.93104,1120.5,9.93103981,78.09490967,22.74509811,0,15.68627453,66
26.5,78.09490667,9.93104,1120.5,9.93103981,78.09490967,22.74509811,0,15.68627453,66
26.6,78.09490667,9.93104,1120.5,9.93103981,78.09490967,22.74509811,0,15.68627453,66
26.7,78.09490667,9.93104,3144.5,9.93103981,78.09490967,22.74509811,0,15.68627453,66
26.8,78.09490667,9.93104,3144.5,9.93103981,78.09490967,22.74509811,0,15.68627453,66
26.9,78.09490667,9.93104,3144.5,9.93103981,78.09490967,22.74509811,0,15.68627453,66
27,78.09490667,9.931035,3144.5,9.93103504,78.09490967,22.74509811,0,15.68627453,66
27.1,78.09490667,9.931035,3144.5,9.93103504,78.09490967,22.74509811,0,15.68627453,66
27.2,78.09490667,9.931035,3144.5,9.93103504,78.09490967,22.74509811,0,12.94117641,66
27.3,78.09490667,9.931035,3144.5,9.93103504,78.09490967,22.74509811,0,12.94117641,66
27.4,78.09490667,9.931035,3144.5,9.93103504,78.09490967,10.98039246,0,12.94117641,66
27.5,78.09490667,9.931035,3144.5,9.93103504,78.09490967,10.98039246,0,12.94117641,66
27.6,78.09490667,9.931035,3144.5,9.93103504,78.09490967,10.98039246,0,12.94117641,66
27.7,78.09490667,9.931035,3144.5,9.93103504,78.09490967,10.98039246,0,12.94117641,66
27.8,78.09490667,9.931035,3144.5,9.93103504,78.09490967,10.98039246,0,12.94117641,66
27.9,78.09490667,9.931035,3144.5,9.93103504,78.09490967,10.98039246,0,12.94117641,66
28,78.094905,9.931035,2505,9.93103504,78.09490204,10.98039246,0,12.94117641,66
28.1,78.094905,9.931035,2505,9.93103504,78.09490204,10.98039246,0,12.94117641,66
28.2,78.094905,9.931035,2505,9.93103504,78.09490204,10.98039246,0,12.94117641,66
28.3,78.094905,9.931035,2505,9.93103504,78.09490204,10.98039246,0,12.94117641,66
28.4,78.094905,9.931035,2505,9.93103504,78.09490204,10.98039246,0,12.94117641,66
28.5,78.094905,9.931035,2505,9.93103504,78.09490204,0.39215687,0,12.94117641,66
28.6,78.094905,9.931035,2505,9.93103504,78.09490204,0.39215687,0,12.94117641,66
28.7,78.094905,9.931035,2505,9.93103504,78.09490204,0.39215687,0,12.94117641,66
28.8,78.094905,9.931035,2505,9.93103504,78.09490204,0.39215687,0,12.94117641,66
28.9,78.094905,9.931035,1023.75,9.93103504,78.09490204,0.39215687,0,12.94117641,66
29,78.09490167,9.931035,1023.75,9.93103504,78.09490204,0.39215687,0,12.94117641,66
29.1,78.09490167,9.931035,1023.75,9.93103504,78.09490204,0.39215687,0,12.94117641,66
29.2,78.09490167,9.931035,1023.75,9.93103504,78.09490204,0.39215687,0,12.94117641,66
29.3,78.09490167,9.931035,1023.75,9.93103504,78.09490204,0.39215687,0,12.94117641,66
29.4,78.09490167,9.931035,1023.75,9.93103504,78.09490204,0.39215687,0,12.94117641,66
29.5,78.09490167,9.931035,1023.75,9.93103504,78.09490204,0.39215687,0,12.94117641,66
29.6,78.09490167,9.931035,1023.75,9.93103504,78.09490204,0.39215687,0,12.94117641,66
29.7,78.09490167,9.931035,1056,9.93103504,78.09490204,0.39215687,0,12.94117641,66
29.8,78.09490167,9.931035,1056,9.93103504,78.09490204,0.39215687,0,12.94117641,66
29.9,78.09490167,9.931035,1056,9.93103504,78.09490204,0.39215687,0,12.94117641,66
30,78.09489833,9.931035,1056,9.93103504,78.09490204,0.39215687,0,13.33333302,66
30.1,78.09489833,9.931035,1056,9.93103504,78.09490204,0.39215687,0,13.33333302,66
30.2,78.09489833,9.931035,1056,9.93103504,78.09490204,1.17647064,0,13.33333302,66
30.3,78.09489833,9.931035,1056,9.93103504,78.09490204,1.17647064,0,13.33333302,66
30.4,78.09489833,9.931035,1056,9.93103504,78.09490204,1.17647064,0,13.33333302,66
30.5,78.09489833,9.931035,1056,9.93103504,78.09490204,1.17647064,0,13.33333302,66
30.6,78.09489833,9.931035,1056,9.93103504,78.09490204,1.17647064,0,13.33333302,66
30.7,78.09489833,9.931035,1056,9.93103504,78.09490204,1.17647064,0,13.33333302,66
30.8,78.09489833,9.931035,1056,9.93103504,78.09490204,1.17647064,0,13.33333302,66
30.9,78.09489833,9.931035,1498.75,9.93103504,78.09490204,1.17647064,0,13.33333302,66
31,78.09489833,9.931035,1498.75,9.93103504,78.09490204,1.17647064,0,13.33333302,66
31.1,78.09489833,9.931035,1498.75,9.93103504,78.09490204,1.17647064,0,13.33333302,66
31.2,78.09489833,9.931035,1498.75,9.93103504,78.09490204,1.17647064,0,13.33333302,66
31.3,78.09489833,9.931035,1498.75,9.93103504,78.09490204,1.17647064,0,13.72549057,66
31.4,78.09489833,9.931035,1498.75,9.93103504,78.09490204,1.17647064,0,13.72549057,66
31.5,78.09489833,9.931035,1498.75,9.93103504,78.09490204,1.17647064,0,13.72549057,66
31.6,78.09489833,9.931035,1498.75,9.93103504,78.09490204,1.17647064,0,13.72549057,66
31.7,78.09489833,9.931035,1498.75,9.93103504,78.09490204,1.17647064,0,13.72549057,66
31.8,78.09489833,9.931035,1498.75,9.93103504,78.09490204,1.17647064,0,13.72549057,66
31.9,78.09489833,9.931035,1498.75,9.93103504,78.09490204,1.17647064,0,13.72549057,66
32,78.09489,9.931055,1449.75,9.93105507,78.09488678,1.17647064,0,13.72549057,66
32.1,78.09489,9.931055,1449.75,9.93105507,78.09488678,1.17647064,0,13.72549057,66
32.2,78.09489,9.931055,1449.75,9.93105507,78.09488678,1.17647064,0,13.72549057,66
32.3,78.09489,9.931055,1449.75,9.93105507,78.09488678,1.17647064,0,13.72549057,66
32.4,78.09489,9.931055,1449.75,9.93105507,78.09488678,1.17647064,0,13.72549057,66
32.5,78.09489,9.931055,1449.75,9.93105507,78.09488678,1.17647064,0,13.72549057,66
